replyID,reply_text,hatespeech_or_not
Ugxv4rwGCoyH-RkEatR4AaABAg.9Zx1CYAnf389Zx_b72Fal1,"@Gregory Khokhlov 15,000 dead russian soldiers. How many more weeping mothers until you grow a soul?",1
Ugxv4rwGCoyH-RkEatR4AaABAg.9Zx1CYAnf389ZxczFVSP6l,"@Joey S first of all I wasn't even speaking about Ukraine and you answer with this? Pathetic.If you want to talk about Ukraine - at least don't use the numbers any officials say. Yes, the losses may be about 4-7k (that's how third parties say, but only history will tell).Still questioning how that makes US any better? The country who was resposible for almost every conflict since WW2?Now lets talk about Ukraine and a soul. I can show you who exactly are you cheering for. A raw 1h video taken with a mobile phone about 2nd may 2014, Odessa. People were locked in a building and set up on fire alive, because they were pro-Russian. When they began jumping off windows to survive, fluffy Ukrainians bashed their heads. Result - approx. 50 HORRIBLE deaths. The police (approx. 100-150 ppl) stood there and did nothing. There were people who was born in 1940-50... 10 m away from the bodies they raised Ukrainian flag and began singing...8 years later no one is in jail. Some of these radicals were funded and armed... (Hello Azov, Aydar) And we know who is the main supplier of UA weaponry... what more can I say? Want me to show you the vid? It's raw, can't find it on YT since it's too voilent",0
Ugxv4rwGCoyH-RkEatR4AaABAg.9Zx1CYAnf389ZxeUQi_b2-,"@Joey S yeah lol. Whatever. If you can't make your own opinion - that's pointless. I am talking about raw video with no commentary. The location where it was shot is easily ""proofchecked"". That's something no western media will ever tell you, because ""Putin bad"". And that's exactly the reason why Israel is being cold with Ukraine atm. Because they freaking care about history.",0
Ugxv4rwGCoyH-RkEatR4AaABAg.9Zx1CYAnf389ZxgZiqRc_s,@Gregory Khokhlov You’re saying a bunch of nonsensical words but it doesn’t change the fact that Russia attacked Ukraine for no reason and Ukraine has a right to defend itself and it is. And the rest of the world has the right to hold Russia accountable for this aggressive act,1
Ugxv4rwGCoyH-RkEatR4AaABAg.9Zx1CYAnf389ZxzvVwG3Jo,@G K Yes. I am an Indian and I want the hostility between the India and the US to increase because of US patronizing attitude. Then our government will be forced to ally with Russia.,0
Ugxv4rwGCoyH-RkEatR4AaABAg.9Zx1CYAnf389Zy5hOaGVLr,"@Abhishek Singh Communist were majority in several states in India. Which means, Abhishek, that they also had representation in the parliament. Even though the communist party was not dominant in every state, does not mean that any of their particular policy wasn't implemented in the states less represented. Furthermore, I have a coworker from India whose family members, of course, go back decades. In his interpretation to me, it was stated that the leader of the communist party and his useful idiots, were trying to do exactly as I stated above. It was in his words, "" close to a full takeover until it was abolished due to poverty.""  However,  this was due too the fall of communism in Russia. It was only after this, that communist in India began labeling themselves as Progressives, SJW, environmentalust, etc. To this day, even after 100 years of communism in India, these "" progressive"" types of parliament members still implement their policy. 🤡",0
Ugxv4rwGCoyH-RkEatR4AaABAg.9Zx1CYAnf389Zy5oTWMV3-,Maybe India should rely on the Russian economy.,0
Ugxv4rwGCoyH-RkEatR4AaABAg.9Zx1CYAnf389Zza6VjcNmx,@John Mcafee haha😂 usa talking about respect,1
Ugxv4rwGCoyH-RkEatR4AaABAg.9Zx1CYAnf389ZzghW-JeDd,@John Mcafee we don't care if you respect us or not...We are not going to support your double standards,1
Ugxv4rwGCoyH-RkEatR4AaABAg.9Zx1CYAnf389_-0Gb5LXOk,"@John Mcafee brother ,india is in neutral stance ,india provided humanitarian aid to Ukraine also and in support to end war with peaceful talk .in the other hand western countries are supporting Ukraine and yes they can support no question on it and if they are supporting Ukraine then why buying crude oil from Russia .what this mean ? If india is buying crude oil which just 8% of it's  need to balance the increase in oil price they are opposing .is it not hypocrisy",1
UgwcPjdzPQlf8RSzm7R4AaABAg.9_2PSs2Fvqw9_6fEXHOEcQ,Stand with Ukraine!,0
Ugz92np_pchwIu5VHgt4AaABAg.9_1uf75XRIS9_6fTrkh0qY,hahaha if they wanted to be trillions in debt maybe,1
UgzJOJYB2kJxGQAoZnF4AaABAg.9ZxJoJlAUTh9ZxnUIvFgjm,@Shinozaki no American preacher like u have come to help Indians during times of hardship... Likewise don't expect getting benifits of Indian-Russian alliance now PREACHER,1
UgzJOJYB2kJxGQAoZnF4AaABAg.9ZxJoJlAUTh9ZyNKD-B_1j,@Little master Not from the US.,0
UgzJOJYB2kJxGQAoZnF4AaABAg.9ZxJoJlAUTh9ZyoE3Uc_ir,@Little master indian-russian alliance= weak alliance,0
UgzJOJYB2kJxGQAoZnF4AaABAg.9ZxJoJlAUTh9ZzMmUZgfib,"Our brother always supports our enemy, their political ideology is same. Are we brother? Both are friends.",0
UgzJOJYB2kJxGQAoZnF4AaABAg.9ZxJoJlAUTh9ZzlEUkJ2_7,@Shinozaki There was a time when USA was not with us. During that time russia sold weapons to us and now 70 to 80 % of Indian weapons are of russian origin. So now India can't afford to condemn Russia otherwise their will be a major problem of maintainance of those weapons.,0
UgzJOJYB2kJxGQAoZnF4AaABAg.9ZxJoJlAUTh9_1wSb9iqVR,"@Emiliano Pimentel india is one of those unfortunate countries who have terrible neighbours like china, Pakistan, afghanistan, Bangladesh etc and we cannot afford more enemies. west is too far away from Asia, so we cannot afford Russia and china becoming too close to each other. china and Russia both are like superpowers and if they join hands then it will become difficult for us. that is one of the reasons why we are neutral.",0
UgzJOJYB2kJxGQAoZnF4AaABAg.9ZxJoJlAUTh9_1wwTBDh4H,@LoneWolf.S.N. join Nato,0
UgzJOJYB2kJxGQAoZnF4AaABAg.9ZxJoJlAUTh9_1z2ZBRtNF,"@Emiliano Pimentel and also india is not threatened by an invasion. India is a nuclear powered country and we are capable to defend ourselves.. The main threat is terrorism, proxy wars and domination by china by creating chinese influence in our neighbouring countries(this creates strategic disadvantages for us). What we want is Russia to remain neutral, India is strong enough to handle china on her own. Also Russian military equipments are wayy cheaper than American equipments, so diversifying at the moment is not possible. Currently we are focussing on making our own weapon😁",0
UgzJOJYB2kJxGQAoZnF4AaABAg.9ZxJoJlAUTh9_24UPNchw6,"@Emiliano Pimentel India actually doesn't want to be blind allie of anyone (like Japan, canada, uk etc)because they have to blindly follow the US. Just imagine we went little bit against usa and they got so butt hurt. India will remain non alligned but we will be ready to cooperate with countries if they need our help and if our goals match. Think of India as an exception😁.",0
UgyN1NqQn_HFMiG1ACR4AaABAg.9_0OqxQHUUp9_0nMDqOWQA,"Wrong, it's do-or-die for Putin",0
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_A7heUJ4LH,"Ukraine SSR was a part of USSR. So, you are betraying one way or the other.",1
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_HQwG-DIkM,@M G Ukraine has voted against India in every UN resolution regarding Kashmir and Russia has always voted in favour of India,0
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_HSBWP2X-f,@MS R Is that your opinion? Must be. Indian permanent representative to UN never stated any such reason. He actually said that India is disturbed. Why don't you refer to his detailed statement?,0
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_HSn9uReVi,"@M G Its a fact check all UN resolutions related to India , Pakistan , Kashmir and check how Ukraine has voted and how Russia has voted , we know who is friend and who is not.",0
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_HXQJ96_Co,@MS R Fact check? Look at the OFFICIAL STATEMENT by Indian representative. Anything you say contrary is fluff if not misinformation.,1
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_HbRGVbs9-,@MS R Can't you comprehend what I wrote? Refer to the official statement on the official position of India by the permanent representative to the UN. It does not mention anything that you are rambling here - so your statements are just YOUR personal opinions.,1
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_HcKoCMEpA,"@M G That is irrelevant to what i said India might abstain from voting at UN or show some sympathy but trade and military cooperation with Russia will never cease.Also i was stating a fact no matter what current statement Indian representative made in past Ukraine has shown its treacherous snake like nature and hatred towards India so we will never be friend of Ukraine , also i personally feel Russia should divide Ukraine in 2-3 small countries and abolish name Ukraine renamed to novarussia.",0
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_HdR0COBgy,"@M G Ukraine Condemned India's Nuclear Test in 1998 , Voted against India at UNSC , Sold Pakistan T-80 tanks , Voted Yes for UN intervention against India in Kashmir issue ,  Opposed removal of article 370 from Kashmir at UN  , Russia has supported India with all these issues.",0
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_HgU659dvl,@MS R I don't care if the official position of India is relevant to your views or not.,1
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_HlSnD3JLT,"@M G Official position of India is , they have doubled import of oil from Russia by passing swift payment system , Also India has already placed orders for around 30 billion USD worth of  of defense equipment from Russia , that include , submarine , fighter jets , Missile defense systems , Helicopters , And a joint venture small arms manufacturing factory in India to produce AK-203 rifles and small arms to export to other countries and used by India army. Big order of fertilizer is also in talks to be imported from Russia. All future payments for trades will be done in Rupees-Ruble trade system bypassing USD and Euros. India also have allowed Russia to invest in Indian companies and borrow from Indian economy/banks.",0
UgyiwGv-Du_AbkeYs3t4AaABAg.9ZxSYdZW4hh9_HoYUPrb-F,@MS R You can keep rambling and falsifying official statements all you want. It gets you nothing.,1
UgyGBOIqfiHEPMbPfNt4AaABAg.9Zx0ubBlS7l9Zx2dFineyV,"That's a huge portion of world population, if one would ponder and think.",0
UgyGBOIqfiHEPMbPfNt4AaABAg.9Zx0ubBlS7l9Zx_9aIFJiV,@Wes Takahashi in geopolitics there are no permanent friends and enemiesif china agrees to resolve issues and power sharing then things will change,0
UgyGBOIqfiHEPMbPfNt4AaABAg.9Zx0ubBlS7l9Zxa8r-_4im,@Wes Takahashi America was ally of Iran and China some 30-40 years ago. Am I right?? Before Iran nuclear deal and before china was emerge as economic super power??,0
UgyGBOIqfiHEPMbPfNt4AaABAg.9Zx0ubBlS7l9Zy8DL5KMFq,And that's what India is doing.  Staying out of it.  I wouldn't say we were allies.  Interests just coincided.  USA and Canada are allies.,0
UgwvaI2QPmwsCBRkivN4AaABAg.9ZwOhPj_sqO9ZxuoCdn14k,@anastasia shiryaeva what consequences? Russia and china no. 1 and no. 2 on gold resource what they afraid......before Christ born......gold is number 1 currency in the world,1
Ugy5hwpIpkmy9M5ft2R4AaABAg.9_5WMvR41hC9_5awPBY2FC,Rooting for the man responsible for the destruction and suffering of innocence?,0
Ugxg9nSBFXFB-vt2klN4AaABAg.9ZYcmfVoarH9ZYed3Iq_d5,"1.M Rubio: ""Does Ukraine have Chemical or Biological WEAPONS?""2.V Nuland: ""BIOWEAPONS? I wont answer that question. But I can confirm that Ukraine has Biological Research Facilities which in fact we are now quite concerned Russian troops, Russian Forces, may be seeking to gain control of so we are working with the Ukrainians on how we can prevent any of those research materials from falling into the hands of Russian Forces""",0
Ugxg9nSBFXFB-vt2klN4AaABAg.9ZYcmfVoarH9ZYeeEKiF2s,"The question wasn't abt LABS, it was abt Chem/Bio WEAPONS. And Neocon Nuland refused to answer the question. In the English language, WEAPON is NOT a SYNONYM for LAB. Am sure if you asked a Progressive if he carried a WEAPON, he'd deflect by saying - ""I carry a LAB."" Remember to call them out when they deflect with garbage 🤞",0
Ugxg9nSBFXFB-vt2klN4AaABAg.9ZYcmfVoarH9ZYefB1PMZX,"Marco RusBIO covered for Victoria NuCON's boo-boo. RusBIO wasn't expecting NuCON's response. She was just supposed to say - ""No, there aren't any Chem or Bio WEAPONS"". Which she failed to do. RusBIO salvaged the situation as best as he could. Listen to RusBIO's 2nd question & NuCON's subsequent response. They are all in it together.",0
Ugwghth2QuB3BCsAvtJ4AaABAg.9ZgRkXkMvO89ZwAt7qp3c-,"Hello, how are you doing? Hope you're having a wonderful day!!",0
UgygwPsGpzQwVQ3uK6d4AaABAg.9_5tYVcS2Pe9_6RB8QKFwm,That tells you how Stoopid the Trump backing Senate really is.,1
UgyoZJZWdtj6DQ1a6-94AaABAg.9ZzFKEVONOu9ZzFPaRztgb,Excuse me you sent him to the Gallows,1
Ugx4zkCOxwpUV8VV3mR4AaABAg.9_5DKQ7GESq9_5Ex1Nwztv,"Ya'll tried that already on Jan 6th at the urging of your cult leader, didn't go well.",1
Ugx4zkCOxwpUV8VV3mR4AaABAg.9_5DKQ7GESq9_5HOaz5S_i,They are pushing us hard!,0
UgzBGU_Jmy03_9FvUUR4AaABAg.9_5JBLLkll09_5cJEOMN7e,"""put a intelligent intellectual person like ….Trump ""OMG!  Trump never read a complete book in his life!  His sister did his homework for him.His advisors said he couldn't concentrate on anything for five minutes.Here's a suggestion.  Go talk to those leprechauns that live under your bed.",1
UgzBGU_Jmy03_9FvUUR4AaABAg.9_5JBLLkll09_6ROvzPFyX,Intelligent and trump in once sentence? Isnt that an oxymoron?,1
UgxflwqW9ZHdw2O1eNJ4AaABAg.9_ANZA2KXMy9_AOl9WDNzj,Yeah they did all the time. They said oh no he was just joking or it was sarcasm,0
UgzdHrhCh4DIFWQtcDB4AaABAg.9ZFHNJoe7fq9ZFQrLNFId5,Better to be friends than enemies fool!,0
Ugybj4ckkJhcaF0NX854AaABAg.9_5TZktzw_v9_5ZQHQJOiC,@Erin John •You taught me something that  I didn't know ; about the five persons in Ukraine !,1
Ugz4iSH0tIURWitgOB14AaABAg.9Zd31Ula1Hd9Zd3SJQapKA,tucker too,1
UgxlJjGq-Pif5oJxPUd4AaABAg.9ZfT8wywUG69ZfUAMmm6YD,"Apparently  , Pootin forgot to name Trump in the sanctions he announced .  Guess he forgot that DJT was tougher on Russia than anyone else  🤣",1
UgyhAg8HjzEMp4eG3HZ4AaABAg.9_AOv6bv0J99_AUTiLsW_i,@Светлана Сергеевна  Yes but the old man is expensive entertainment.  Ochin Doroga,1
UgwBik1bmU5uT6SY3bV4AaABAg.9Zd34NGd54D9Zd3QWUw7iL,"its genius, to be honest",1
Ugz8wAboQ9B9SjDnFDh4AaABAg.9ZiLBqsx-tv9ZiMrSmPOZh,"Historically, if you look back, Recessions generally come every 8-10 years, and we're way, way, way, way overdue for one.  Bring it on!",0
UgwqUIQX2jGiisYp7Vd4AaABAg.9ZgGzP37mr19ZjU0akJvLJ,Blame the Federal Reserve,1
UgwqUIQX2jGiisYp7Vd4AaABAg.9ZgGzP37mr19ZjU1k58537,"@R P Thank you, somebody with some sense",0
Ugw_PFq7VLrbmrVB4_x4AaABAg.9ZiKxP9sata9ZiNBg21EWQ,"If you know your history of recessions, you'll see we're way overdue for one.  And give our abused planet a nice rest.",1
UgzgC6qJo__mW_dzAvV4AaABAg.9ZkGWs39SgM9ZkGab9OArQ,Since when the Newsweek becoming a yellow gossip paper?? Hahaha... what a shame!!,1
UgwtZ0oqMzpX7woZxqJ4AaABAg.9ZiUjiNit9X9ZiVEdxB-AO,We won't survive. Well never recover from the destruction being done to our country.,1
UgwtZ0oqMzpX7woZxqJ4AaABAg.9ZiUjiNit9X9ZiWtj_aA_C,US National Debt pre Trump (1776-2016) : $19.9 TRILLIONUS National Debt Trumps last day: $28.65 TRILLION😂😂😂😂😂😂😂😂😂,1
UgwtZ0oqMzpX7woZxqJ4AaABAg.9ZiUjiNit9X9Zi_DH6LiTS,"HERE is Our SaviorYaH The Heavenly FATHER HIMSELF was Who they Crucified for our sins and “HERE IS THE PROOF”From the Ancient Semitic Scroll: ""Yad He Vav He"" is what Moses wrote, when Moses asked YaH His Name (Exodus 3)Ancient Semitic Direct TranslationYad - ""Behold The Hand""He - ""Behold the Breath""Vav - ""Behold The NAIL"" <— YaH’s CrucifixionHe - ""Behold the Breath""“Behold the HAND that Beholds The NAIL” PROVES - YAH The Heavenly Father HIMSELF was Who they CrucifiedThat is EXACTLY what Moses WroteHere is what they meanYaH's Name:(Ya)d + (H)e, as YaH is what Moses called Him and YaH Declared: ""this is My Name, this is My Name for all generations"" (Exodus 3)YaH is The Creator of “MAN”:Yad He, (HAND BREATH), as YaH's ""HAND"" Formed man from the dust  of the Earth and His ""BREATH"" made him a living being (Adam)YaH's Sacrifice of Crucifixion for “MAN”:Vav He (NAIL BREATH), the ""NAIL"" through YaH’s ""HAND"", in Sacrifice of Crucifixion, that whosoever shall call YaH Savior, His “BREATH” brings forth life (Salvation)How YaH arrives:YaH arrives via the Tent of Meeting (Exodus 33:7:11, Isaiah 54, 55), where a Tent is erected outside the city, a cloud descends upon the entrance of the Tent and YaH appears...Why they demanded YaH to be Crucified:YaH was Crucified according to Hebrew law (Deuteronomy 21), to be Hung on an Almond Tree for BLASPHEMY as it was for His NAME they demanded Him Crucified. The Messiah claimed He was YaH...HE WAS YaH!!!HalleluYAH translates “Praise ye YaH”The Hebrew Book of IsaiahIsaiah 42:8""I am YaH; that is my Name! I will not yield my glory to another or my praise to idols.Isaiah 43:11I, I am YAH, and there is no other Savior but Me.Isaiah 45:5I am YaH, and there is none else.",1
UgwtZ0oqMzpX7woZxqJ4AaABAg.9ZiUjiNit9X9ZioiwB16kW,@Darrell Moore I Love My Lord and Savior Jesus Christ.,1
UgwtZ0oqMzpX7woZxqJ4AaABAg.9ZiUjiNit9X9ZizCVrMkB7,It either him or kemsmella,0
UgwtZ0oqMzpX7woZxqJ4AaABAg.9ZiUjiNit9X9ZjLY6Xr0x0,@Darrell Moore all praise the most high yah!,1
Ugx90_J9zsY-Nk9S9t94AaABAg.9ZcwJwk0i5D9Zd-X26NtLl,"@Landsknecht Mercenary Okay Russian Bot.   Joined Nov 20, 2021",1
Ugx90_J9zsY-Nk9S9t94AaABAg.9ZcwJwk0i5D9Zd0nv2W5bg,@Landsknecht Mercenary Sure buddy.  Tell Vlad he's short and smells like bad cheese and vodka.,1
Ugx90_J9zsY-Nk9S9t94AaABAg.9ZcwJwk0i5D9Zd4NxEwhNi,@Landsknecht Mercenary How's the snow in Russia today?   Vlad boy,1
Ugy3bXKGn-A2K5hxVjZ4AaABAg.9Zy4uC2P1RK9Zy85MazXQX,If world's largest democracy India is communist then we Americans are communist too. Why blaming others because of our failure.,1
Ugy3bXKGn-A2K5hxVjZ4AaABAg.9Zy4uC2P1RK9ZyK7QQc2Ag,"I don't think you understand the importance of the Quad and India's role in the Quad. Go and find out how many Indians were martyred and how many Chinese were killed in the recent border conflict between India and China. China cannot fight on two fronts, one with India and one with Taiwan or Japan",0
