replyID,relpy_text,hatespeech_or_not
Ugzipux6iy6BUX-h6tR4AaABAg.9ZxmZIHBHyM9_1UjRyG14a,"@이영석 탄핵소추의 사유
<br>헌법 제1조는 &quot;대한민국은 민주공화국이다. 대한민국의 주권은 국민에게 있고, 모든 권력은 국민으로부터 나온다.&quot;라고 선언하고 있다. 대통령은 주권자인 국민으로부터 직접 선거를 통하여 권력을 위임받은 국가의 원수이자 행정부의 수반으로서 헌법을 준수하고 수호할 책무를 지며 그 직책을 성실하게 수행해야 한다(헌법 제66조 제2항, 제69조). 이러한 헌법의 정신에 의하면 대통령은 &#39;법치와 준법의 존재&#39;이며, &quot;헌법을 경시하는 대통령은 스스로 자신의 권한과 권위를 부정하고 파괴하는 것&quot;이다(헌재 2004. 5. 14. 선고 2004헌나1 결정).
<br>
<br>헌법 제65조 제1항은 대통령이 그 직무집행에 있어서 헌법이나 법률을 위배한 때에는 국회는 탄핵의 소추를 의결할 수 있다고 규정하고 있다. 그런데 박근혜 대통령은 직무집행에 있어서 헌법과 법률을 광범위하게 그리고 중대하게 위배하였다.[2]
<br>
<br>아래에서 보는 것처럼 박근혜 대통령은 국민주권주의(헌법 제1조) 및 대의민주주의(헌법 제67조 제1항), 법치국가원칙, 대통령의 헌법수호 및 헌법준수의무(헌법 제66조 제2항, 제69조), 직업공무원제도(헌법 제7조), 대통령에게 부여된 공무원 임면권(헌법 제78조), 평등원칙(헌법 제11조), 재산권 보장(헌법 제23조 제1항), 직업선택의 자유(헌법 제15조), 국가의 기본적 인권 보장 의무(헌법 제10조), 개인과 기업의 경제상의 자유와 사적자치에 기초한 시장경제질서(헌법 제119조 제1항), 언론의 자유(헌법 제21조) 등 헌법 규정과 원칙에 위배하여 헌법질서의 본질적 내용을 훼손하거나 침해, 남용하였다.
<br>
<br>또한 박근혜 대통령은 특정범죄가중처벌등에관한법률위반(뇌물)죄(특정범죄가중처벌등에관한법률 제2조 제1항 제1호, 형법 제129조 제1항 또는 제130조), 직권남용권리행사방해죄(형법 제123조), 강요죄(형법 제324조), 공무상비밀누설죄(형법 제127조) 등 각종 범죄를 저질러 법률의 규정에 위배하였다.
<br>
<br>박근혜 대통령의 위와 같은 위헌, 위법행위는 헌법수호의 관점에서 볼 때 대한민국 헌법질서의 본질적 요소인 자유민주적 기본질서를 위협하는 행위로서 기본적 인권의 존중, 권력분립, 사법권의 독립을 기본요소로 하는 법치주의 원리 및 의회제도, 복수정당제도, 선거제도 등을 기본요소로 하는 민주주의 원리에 대한 적극적인 위반임과 동시에 선거를 통하여 국민이 부여한 민주적 정당성과 신임에 대한 배신으로서 탄핵에 의한 파면결정을 정당화하는 사유에 해당한다.
<br>
<br>이에 박근혜를 파면함으로써 헌법을 수호하고 손상된 헌법질서를 다시 회복하기 위하여 탄핵소추안을 발의한다.<br><br>결론
<br>최순실 등의 국정농단과 비리 그리고 공권력을 이용하거나 공권력을 배경으로 한 사익의 추구는 그 끝을 알 수 없을 정도로 광범위하고 심각하다. 국민들은 이러한 비리가 단순히 측근에 해당하는 인물이 아니라 박근혜 대통령 본인에 의해서 저질러졌다는 점에 분노와 허탈함을 금치 못하고 있다. 박근혜 대통령과 최순실 등의 그러한 행위는, 박근혜 대통령이 자인하였듯이, 대한민국 국민들에게 &quot;이루 말할 수 없는 큰 실망&quot;을 주었으며, 대통령을 믿고 국정을 맡긴 주권자들에게 &quot;돌이키기 힘든 마음의 상처&quot;를 가져왔다(2016. 11. 4.자 대국민 사과문).
<br>
<br>더욱이 박근혜 대통령은 검찰 수사에 응하겠다고 공개적으로 국민들에게 약속하였다가 검찰이 자신을 최순실 등과 공범으로 판단한 수사결과를 발표하자 청와대 대변인을 통하여 &quot;검찰의 (최순실 등에 대한 기소는) 객관적인 증거는 무시한 채 상상과 추측을 거듭해서 지은 사상누각일 뿐&quot;이라고 말하면서 검찰 수사에 불응하였다. 국정의 최고, 최종 책임자인 대통령이 국가 기관인 검찰의 준사법적 판단을 이렇게 폄하하는 것은 그 자체가 국법질서를 깨는 일일 뿐만 아니라, 공개적인 대국민약속을 상황이 자신에게 불리해졌다고 해서 불과 며칠 만에 어기고 결과적으로 거짓말로 만들어버린 것은 국민들이 신임을 유지할 최소한의 신뢰도 깨어버린 것이다.
<br>
<br>2016. 11. 박근혜 대통령에 대한 지지율은 3주 연속 4~5%의 유례없이 낮은 수치로 추락하였으며 2016. 11. 12. 및 같은 달 26. 서울 광화문에서만 100만이 넘는 국민들이 촛불집회와 시위를 하며 대통령 하야와 탄핵을 요구하였다. 박근혜 대통령을 질타하고 더 이상 대통령 직책을 수행하지 말라는 국민들의 의사는 분명하다. 주권자의 뜻은 수많은 국민들이 세대와 이념과 출신지역에 상관없이 평화롭게 행하는 집회와 시위에서 충분히 드러났다.
<br>
<br>박근혜 대통령의 탄핵소추와 공직으로부터의 파면은 대통령의 직무수행의 단절로 인한 국가적 손실과 국정 공백을 훨씬 상회하는 &#39;손상된 근본적 헌법질서의 회복&#39;을 위한 것이다. 이미 박근혜 대통령은 국민들의 신임을 잃어 정상적인 국정운영이 불가능하며 주요 국가정책에 대하여 국민의 동의와 지지를 구하기 어려운 상태다. 박근혜 대통령에 대한 탄핵소추와 파면은 국론의 분열을 가져오는 것이 아니라 오히려 국론의 통일에 기여할 것이다. 이 탄핵소추로서 우리는 대한민국 국민들이 이 나라의 주인이며 대통령이라 할지라도 국민의 의사와 신임을 배반하는 권한행사는 결코 용납되지 않는다는 준엄한 헌법원칙을 재확인하게 될 것이다.
<br>
<br>이에 우상호·박지원·노회찬 의원 등 171명의 국회의원은 국민의 뜻을 받들어 박근혜 대통령에 대한 탄핵소추를 발의한다.",0
UgweWqFVz7LtXutRcIN4AaABAg.9ZxmPgKWO389ZxnM6zLZB6,❌️❌️❌️❌️,0
UgweWqFVz7LtXutRcIN4AaABAg.9ZxmPgKWO389ZxqQzsCQK_,참  이것들은  이해할수가 없다,1
UgweWqFVz7LtXutRcIN4AaABAg.9ZxmPgKWO389Zy5k2ZGLDP,슬기로운 감방생활이나 할래?,1
Ugx9wNaI_0nycUvmEbR4AaABAg.9ZxlaU1ljMT9Zxmd2imXYK,뇌물수수죄그리고<br>13가지이상죄있음,0
Ugx9wNaI_0nycUvmEbR4AaABAg.9ZxlaU1ljMT9Zxn8UhupSF,신현도?  가짜뉴스만 보는구나,1
Ugx9wNaI_0nycUvmEbR4AaABAg.9ZxlaU1ljMT9ZxpMvxbgV1,@봉산 빙고,0
Ugx9wNaI_0nycUvmEbR4AaABAg.9ZxlaU1ljMT9Zxq--eYcku,제일깨끗하신분 정말로 나라만생각하신분 욕심이없는분  세계적으로 품위 있은신분 입니다  억지로 밀어내고 한짓이 여편네 끼고 세계 묻지마관광 다닌것 세금으로 사치 한것 밖에는 오년동안 한일이 읎네,0
Ugx9wNaI_0nycUvmEbR4AaABAg.9ZxlaU1ljMT9Zy0ePsKW2z,일단 판결을 그렇게 받았으니 뭔가 엄청난 이변이 있지 않는 이상 뇌물수수한 사람이죠 한 마디로 범죄자입니다.,0
Ugx9wNaI_0nycUvmEbR4AaABAg.9ZxlaU1ljMT9Zynaw92BdB,@봉산 님이 본게 가짜뉴스죠 지들 당에서도 쉴드 못차고 감방에 쳐넣은 사건을 쉴드 치고 있네 ㅋㅋㅋㅋㅋㅋㅋ,1
Ugx9wNaI_0nycUvmEbR4AaABAg.9ZxlaU1ljMT9Zz6Lq_X5lk,@mlpnlo0 33 격하게  맞는말씀이네요,0
Ugx9wNaI_0nycUvmEbR4AaABAg.9ZxlaU1ljMT9Zz6dN8g5ng,@2상화 정숙이 옷을  보시고 도 아직도  헤어 나지못했나요,1
Ugx9wNaI_0nycUvmEbR4AaABAg.9ZxlaU1ljMT9Zz7DloOYLx,@박미연 봤습니다 제가 확인한건 홈쇼핑메이커던데 명품논란되는 영상과 제품이름 확인해주시면 제가 보겠습니다,0
UgzyQb-WRjdXBAbawo94AaABAg.9ZxlBMmfVnK9Zxr4zlKykB,적으로부터.억울하게보복당했으니.원상복귀는.당현<br>한것이고.억울한.모든것을예위.변상.보상.다받아도.모자랄것임니다..,0
UgzyQb-WRjdXBAbawo94AaABAg.9ZxlBMmfVnK9ZxylpPVzxn,옳소당연시그리해드려야지요<br>어렵게어렵게 여성대통령되신분은 기가막히고 가슴이미여지지요,0
UgzyQb-WRjdXBAbawo94AaABAg.9ZxlBMmfVnK9ZxzZsmly2D,윤석열 당선인이 검찰총장 시절 실수를 했다고 말씀하시는건가요?,0
UgzyQb-WRjdXBAbawo94AaABAg.9ZxlBMmfVnK9Zy0w0EGkvy,그걸 밝히고 싶었으면 운석열이 되면 안 되지. 감방에 보낸 사람이 아니라 친박 중에서 한 명이 되는 게 맞지.,0
UgzyQb-WRjdXBAbawo94AaABAg.9ZxlBMmfVnK9Zy7QdoX_Dq,Taiwan No.1,0
UgzyQb-WRjdXBAbawo94AaABAg.9ZxlBMmfVnK9ZyJ9IYieFt,한심한 사람일쎄 ㅉ ㅉ,1
UgydjeFo1aLDJEkf5P14AaABAg.9ZxkmOm2-tp9ZxnEMHtNA-,갓댐? 너 초딩?,1
UgxIkCt6MksxfiY_R594AaABAg.9ZxkecD_5a49Zy-Tk21Ntk,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
UgxIkCt6MksxfiY_R594AaABAg.9ZxkecD_5a49ZyScR8UZEn,당신이 예우함 되지,0
UgxIkCt6MksxfiY_R594AaABAg.9ZxkecD_5a49ZyzXQpeG31,@선희배 <br>웃기는소리하네ㅡ당연 복권되어야지,1
UgxIkCt6MksxfiY_R594AaABAg.9ZxkecD_5a49Zz849tFJxr,지금은 사면이라  경호만되고  추징금은없어집니다  다른건 혜택이전혀,0
UgxIkCt6MksxfiY_R594AaABAg.9ZxkecD_5a49_P268o-2Aa,당신들이 예우해줘라 대구시민들아,0
UgxIkCt6MksxfiY_R594AaABAg.9ZxkecD_5a49_P38pigN0B,@아수라 오냐,0
UgzqwfY0OVm9Z454Yg94AaABAg.9ZxkdREZGHC9_5cUS2UCLE,과거만 보고 사세ㅛ,0
UgxUH_7tMbIQZOBrh2R4AaABAg.9ZxkFL4sALA9Zxs8qyknSe,"윤석렬당선인.께서..명예회복.식혀주시고.잘보살펴.드릴것임니다.그러기.위해서.우리모두.얼마나.가슴조이며.당선되기를..빌고또빌고기다렸습니까.,",0
Ugwobek8eKB7eNtJuRF4AaABAg.9Zxk9JwChCj9ZxucGnjBNK,탄핵 잘된건데 뭔 무효야 지원아 생각을 해라,1
Ugwobek8eKB7eNtJuRF4AaABAg.9Zxk9JwChCj9Zy-57kn_DD,@KIM haha 중공 댓글부대 풀었다더니 너 개인이니?,1
Ugwobek8eKB7eNtJuRF4AaABAg.9Zxk9JwChCj9Zy1UZMo0Q8,@tea lemon 뭔소리야,1
Ugwobek8eKB7eNtJuRF4AaABAg.9Zxk9JwChCj9Zy2zPgdfcE,@KIM haha너 개인이냐고 물었잖아 한글인데 뭔말인지 몰라<br>박근혜 대통령 경호를 왜해주냐.무기징역감인데 이런 댓글 싸질러놨네,1
Ugwobek8eKB7eNtJuRF4AaABAg.9Zxk9JwChCj9Zy42ZX_CrE,@tea lemon 넌 댓글부다니? 잠이나 자라,1
UgyFe79meDY42J1T6sd4AaABAg.9Zxjnr7P-pS9Zy7Ewkasjq,윤검@@@,0
UgyQzkpqVqVBPCWrVAR4AaABAg.9Zxj_ffCHtx9Zxn_uj8fTd,뭔죄 ?!!,0
UgyQzkpqVqVBPCWrVAR4AaABAg.9Zxj_ffCHtx9ZxwoqBE976,박근혜 대통령이 지은죄가 뭔데?,0
UgyQzkpqVqVBPCWrVAR4AaABAg.9Zxj_ffCHtx9Zyf8LOTexl,나이 좀 드시분 같은데 캐캐묵은 썩어빠진 생각 좀 버리시죠.우리나라는 이런사상에 빠져있는 노인층이 빨리 사라져야 선진국 대열에 들어설듯 ㅜㅜ,1
UgwkceIrAzVxooE-3EB4AaABAg.9ZxjUI-FOXY9ZxnT88BjQO,13가지죄가 뭔지 정확히 말해보길,0
UgwkceIrAzVxooE-3EB4AaABAg.9ZxjUI-FOXY9ZxohMa_t5c,윤석열당선인이 수사한거라 젤 잘 알겁니다,0
UgwkceIrAzVxooE-3EB4AaABAg.9ZxjUI-FOXY9Zxohnlt5Lv,@김선규 가짜선동질에 당했습니다,0
UgwkceIrAzVxooE-3EB4AaABAg.9ZxjUI-FOXY9ZxpfJNs07h,죄없이 탄액이 타당한가?권력1인자가?,0
UgwkceIrAzVxooE-3EB4AaABAg.9ZxjUI-FOXY9Zxs3yIhomo,죄가 없기는<br>대통령이 진정 뭔지도 모를는게. 죄다,1
UgwkceIrAzVxooE-3EB4AaABAg.9ZxjUI-FOXY9ZxsLClZggb,죄가왜없냐 궁금하면윤도리한테물어봐,1
UgwkceIrAzVxooE-3EB4AaABAg.9ZxjUI-FOXY9Zxyl3cMEss,@신현도 죄가왜없겠수<br>부풀려서 서결이가 보낸건 사실잉께 (서결녹음육성참고),1
UgwkceIrAzVxooE-3EB4AaABAg.9ZxjUI-FOXY9Zy-C6dzMk6,@이기자 네이버에가서물어보삼<br>자세히나와있음<br>죄몇가지가지금중요합니까?<br>죄가한가지면 깜빵안가나요.?,0
UgxS53_MSAWHwOmK7AF4AaABAg.9ZxjEFlusOi9ZxjkGUFqHc,"사실관계를 다시파악해보세요 김무성,유승민등 다수의 배신으로 탄핵당했는데 사치로 호화생활 잘못 파악한게 아닌가 싶습니다",0
UgxS53_MSAWHwOmK7AF4AaABAg.9ZxjEFlusOi9ZxnUuUqq_O,뭐래느거야 ?,0
UgxS53_MSAWHwOmK7AF4AaABAg.9ZxjEFlusOi9ZxncLb5b1Y,약간 이해 하면 안되는 거임.... 할매 할배들 박근혜 범죄자 출소 유튜브 영상에만 겁나 댓글담 ㄷㄷ 무슨 돈 먹고 기계같이 다는거 같음,1
UgxS53_MSAWHwOmK7AF4AaABAg.9ZxjEFlusOi9Zxni49BB2s,가짜언론 들어나봤나? ㅉㅉ<br>5년전 대명천하에 헌재앞에서 민간인 5명이 경찰제지로  죽은 사건 알고나 있냐,1
UgxS53_MSAWHwOmK7AF4AaABAg.9ZxjEFlusOi9ZxqmV8xwxF,@schwarz K 야너는 이나라에살자격이 없는 ~~,1
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9ZxmL5cgNkD,뇌물수수죄등13가지이상<br>죄가있는데 예우??,0
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9ZxnQnef0Hv,진심 어떻게 생각해야 이렇게 모자르게 생각함?,1
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9ZxsWV4sR6b,당연히 명예회복 되셔야 합니다.,0
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9Zy0zREmXHU,<del>틀</del>,1
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9Zy2edf5DcH,당연히 명예회복 되실겁니다🙏,0
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9ZyeHIpar_J,법에도 없는 묵시적죄 만들어 뭔죄여 명예회복받드시  하셔야지,0
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9Zym50fa7M-,@신현도 그게 다 무죄로 판결났다 찾아봐라 제발!,0
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9Zyw1TeJFja,@신현도 받은뇌물이 어딨음?,0
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9ZyxM0tzZsC,@I love Korea mariella 뭔 개소개냐 대법원에서 유죄 판결났으니 징역산건데 무슨 무죄판결? 박사모에서 지들끼리 무죄라고 한게 무죄판결이냐,0
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9Zz-uoz0Zmj,@옹느 다시 찾아봐라,0
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9ZzQhOnxByr,@I love Korea mariella 그럼무죄판결인데<br>빵은왜감?,0
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9ZzWl9DAhNZ,@신현도 <br>그래서 불법 조작 탄핵!<br>무조건 불법 조작으로엮어 넣고 보니 결백해서 모든것이 무죄로 판결 되는데 5년이 걸림!,0
UgwsGVTdfSL6IvvdVvp4AaABAg.9ZxixWgidQR9_DNCXgSQxY,풉.... 푸핰ㅋㅋㅋㅋ 푸하하랔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ푸.. 푸푸푸푸풉..!!!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 푸하하하하핰!!!!!푸훕.... 푸헤헼...ㅋㅋ 푸웁!... 풉풉풉... 푸하하하핰... 푸하핰....푸핰푸핰푸하하핰!!! 캬캬캬캬캬컄ㅋ!!!!! 풉!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 풉.... 푸핰ㅋㅋㅋㅋ 푸하하랔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ푸.. 푸푸푸푸풉..!!!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 푸하하하하핰!!!!!푸훕.... 푸헤헼...ㅋㅋ 푸웁!... 풉풉풉... 푸하하하핰... 푸하핰....푸핰푸핰푸하하핰!!! 캬캬캬캬캬컄ㅋ!!!!! 풉!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
UgwT4UhgGbtXveHKmw14AaABAg.9Zxifac-qUz9ZyvodGugAn,옳고도 옳으신 말씀입니다,0
UgwT4UhgGbtXveHKmw14AaABAg.9Zxifac-qUz9_DNDVZZEDW,풉.... 푸핰ㅋㅋㅋㅋ 푸하하랔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ푸.. 푸푸푸푸풉..!!!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 푸하하하하핰!!!!!푸훕.... 푸헤헼...ㅋㅋ 푸웁!... 풉풉풉... 푸하하하핰... 푸하핰....푸핰푸핰푸하하핰!!! 캬캬캬캬캬컄ㅋ!!!!! 풉!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 풉.... 푸핰ㅋㅋㅋㅋ 푸하하랔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ푸.. 푸푸푸푸풉..!!!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 푸하하하하핰!!!!!푸훕.... 푸헤헼...ㅋㅋ 푸웁!... 풉풉풉... 푸하하하핰... 푸하핰....푸핰푸핰푸하하핰!!! 캬캬캬캬캬컄ㅋ!!!!! 풉!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
UgyN0KVQEsK9NOwQNZF4AaABAg.9ZxicbPKkJf9Zz8BRZ-PtR,석열이가 해줘야지,1
UgyJPlgHSuR6Tt5ZQa94AaABAg.9ZxiR7uJjoy9_113zjfpd5,경호원들돈받고일해<br>그돈어디서나올까?<br>그냥경호해준줄아나?,0
UgyJPlgHSuR6Tt5ZQa94AaABAg.9ZxiR7uJjoy9_1VyCOCilE,@측은초라령 그래서요..???  불만이  있어...???  돈 받고 경호  일 하지... 공짜로  경호 해 주는  나라는..; 북한,0
UgyJPlgHSuR6Tt5ZQa94AaABAg.9ZxiR7uJjoy9_1WG5oNn97,@측은초라령 박근혜  대통령이 무슨   대단한  죄를  지었다고... 불만이  그렇게  많은데...,0
UgyQK_CWawpRjJLiDA14AaABAg.9ZxhxvgYDnk9ZxmNuwKmiP,끼리끼리네ㅋ<br>범죄자들,1
UgyQK_CWawpRjJLiDA14AaABAg.9ZxhxvgYDnk9ZxpMBCHdmn,골값이다.무슨개소리여ㅡ윤석열이 감옥에 넣고 윤석열이 무슨희복?그럴거면애당초 안 넣었어야지ㅡ,1
UgyQK_CWawpRjJLiDA14AaABAg.9ZxhxvgYDnk9ZxsFEGK3mE,윤도리가 찾아간다든데 바끄네가 사시미준비하고 있을듯 ㅋ,1
UgyQK_CWawpRjJLiDA14AaABAg.9ZxhxvgYDnk9Zxvw5lynMr,박근혜사랑해요 윤석열만세 사람이라면 둘중에 하나만 하는게 맞다,0
UgyQK_CWawpRjJLiDA14AaABAg.9ZxhxvgYDnk9ZxxTfEoeNU,@오로라 맞아요^^<br>윤석열 녹음파일듣고<br>격놀람&quot; 박전대통령 뇌물죄<br>등등 죄명씌운 녹음육성,0
UgyBaARFjxZEe5yjRD54AaABAg.9ZxhqvT-zSq9ZymZljH_Nn,옳고도 옳으신 말씀입니다,0
UgyBaARFjxZEe5yjRD54AaABAg.9ZxhqvT-zSq9ZyohjWCDTP,우리 국민들 =&gt; 우리 박사모들으로 고쳐라 <br>애꿎은 일반 정상적인 국민들까지 끌어들이지 말고,0
UgyBaARFjxZEe5yjRD54AaABAg.9ZxhqvT-zSq9Zyvb037ycZ,@옹느 <br><br>박사모만 그렇게 하는데 뭘 신경쓰십니까!맘편히계세요!<br>별볼일 없는 사람들이 하는 주장에 정상적인 국민께서 왜그리 민감하신가요<br>맘편히 계십시오 부디부디,0
UgyBaARFjxZEe5yjRD54AaABAg.9ZxhqvT-zSq9ZyzZ8930eZ,그럴일은 영원히 없을것입니다.!,0
UgyBaARFjxZEe5yjRD54AaABAg.9ZxhqvT-zSq9ZzgqDtEMoB,@옹느 어디다니들이래?,1
UgyBaARFjxZEe5yjRD54AaABAg.9ZxhqvT-zSq9Zzh81l3NsN,@김영희 영희 너한테 니들이라 했는데 어쩔건데?ㅋㅋㅋㅋ,1
UgyBaARFjxZEe5yjRD54AaABAg.9ZxhqvT-zSq9_-IxV6YZ-t,공감합니다.  반드시 복권해야죠,0
UgyBaARFjxZEe5yjRD54AaABAg.9ZxhqvT-zSq9_10kgWoD-c,우리라는단어에국민단어쓰지마기분나빠,0
UgyBaARFjxZEe5yjRD54AaABAg.9ZxhqvT-zSq9_10u7pQVqq,연금 뭐에준한대우?뭐?사형수?,1
UgyBaARFjxZEe5yjRD54AaABAg.9ZxhqvT-zSq9_P2NENLQ1q,국민들 좋아하네 ㅋㅋㅋ,1
Ugyu-MzidSBZy6iF_1R4AaABAg.9ZxhVwZhsI59Zy-gf9luT7,2030입니다 멸공,0
Ugy_OSBOwkC3gx0QK_h4AaABAg.9Zxh9aks-zd9ZxmTmGsB8C,&quot;자유시장&quot;은 보수국민들 달라치기글을 더 이상 게재하지 마세요,0
Ugy_OSBOwkC3gx0QK_h4AaABAg.9Zxh9aks-zd9ZxnUW1qW8l,@Jung Kwoun <br><br>논리나 사실관계가 틀렸으면 그것을 비판해야지 불편한 진실이고 자기가 듣기에 불편하다고 갈라치기 분탕자라고 말하면 코메디인거다. 그리고 좌파로 가는 이념의 배신자들을 비판해야지 우파이념에 충실한 내가 욕먹은 일은 아니다.,0
Ugy_OSBOwkC3gx0QK_h4AaABAg.9Zxh9aks-zd9ZxnbupjvpT,@이준희 내 글은 탄핵소추의 책임이 좌파에게만 있다는 글이 아니다 글을 제대로 읽고 무슨 내용인지 이해하고 반박해야 한다.,0
Ugy_OSBOwkC3gx0QK_h4AaABAg.9Zxh9aks-zd9Zy9G1sssN3,@이준희 무대홍,1
UgwUyGXQaQk1p3pxwVN4AaABAg.9ZxguqRS9sV9Zxj72NiQsa,장문이라 다읽지 못했지만 내용은 본인 주관적 이구요 국회의원들의 배신으로 탄핵한 배신자들의 처벌이 우선이라 생각되네요,0
UgwUyGXQaQk1p3pxwVN4AaABAg.9ZxguqRS9sV9Zxn72YTeUJ,@Jung Kwoun 그리고 윤석열과 박전대통령과의 관계나 윤석열이 박전대통령에 대한 기소나 구형 감옥보냈다는 것은 윤석열도 인정하고 내 글에는 사실관계 입장에서 틀린 말은 없다.,0
UgwUyGXQaQk1p3pxwVN4AaABAg.9ZxguqRS9sV9ZxnPsF8ozP,핵심 몇줄만써라...주저리 주저리,0
UgwUyGXQaQk1p3pxwVN4AaABAg.9ZxguqRS9sV9ZxnSRf3KwW,@Jung Kwoun 논리나 사실관계가 틀렸으면 그것을 비판해야지 불편한 진실이고 자기가 듣기에 불편하다고 갈라치기 분탕자라고 말하면 코메디인거다. 그리고 좌파로 가는 이념의 배신자들을 비판해야지 우파이념에 충실한 내가 욕먹은 일은 아니다.,0
UgwUyGXQaQk1p3pxwVN4AaABAg.9ZxguqRS9sV9ZxoCjJzkEf,@봉산 보통 다른 사람의 글을 비판하기 힘들면 글의 내용보다는 글을 전개하는 방식을 비판하거나 엉뚱한 걸로 태클을 건다.,0
UgzvVJPCoETBnxc9aXZ4AaABAg.9_1evDb-kEq9_7JKdnL33W,저기 찾아가시는 어르신들은 정치나 이념보다 박근혜전대통령의 어머님을 기억하고 그따님에게서 추억이 떠올라 찾아가시는게 맞을겁니다. 거기다대고 국정농단이니 탄핵을 말하는건 잘잘못을 떠나 힘들고 아플겁니다. <br>나이를 먹으면 꼭 이성적인 논리보단 감성이 앞서가게 되니까요. 이해하기 힘드시면 험담만이라도 거둬주세요~,0
Ugz8-ewWnVYAohRp5xR4AaABAg.9_0CIzVAu959_13PlrSjio,맨날 니들 맘에 안들면 전라도지? 이러니 지역감정이 해소가 안되는거다 ㅉㅉ 하는건 지지자들이 하고 욕은 대통령이 받아 먹으니… 느그 대통령을 욕하는 꼴인걸 알거라,1
UgzMUTXitApixDFsg254AaABAg.9Zxshseqr7w9Zyp-x600qG,지금마음으로는.박근혜대통령님깨..큰.절.올리고.따뜻한.밥한끼.정성스럽게.차려드리고싶어요,0
UgzMUTXitApixDFsg254AaABAg.9Zxshseqr7w9ZyrsOYOP_k,@김남경 저도 같은 마음 입니다,0
UgzKXxL1s-Q4tZYRJIt4AaABAg.9Zxrf-fLZVf9ZxyeKIQ1Wj,죄인이 화환 보냈다니<br>화나요 죄없으신 박근혜대통령님 5년 옥사리 시켜놓구 뭘 잘햇다고 화환을,0
Ugyo_W8Iug-pOc9LOHZ4AaABAg.9ZxrSkMRRLC9ZysdMUBzZp,순실이가 호가호위한거 맞지만 결정적인 권력의 사유화는 없었죠! 녹취록을 들어봐도 비서관들에게 오지랖이 였을뿐!,0
UgwDpq_mgHbir2Xfcsx4AaABAg.9Zxr67Te9pS9Zys40CSelu,ㅋㅋㅋㅋ 그냥 웃지요.  일반인 기준으로는 작은거 아니구요. 그런다고해서 넘치는 집도 아닙니다.,0
UgwDpq_mgHbir2Xfcsx4AaABAg.9Zxr67Te9pS9ZyvFuUw6mW,@wonho kim 당신네 집은 저정도되나봐요 부럽네 ㅋ,1
UgwDpq_mgHbir2Xfcsx4AaABAg.9Zxr67Te9pS9Zzp_RCX3wt,@Won Kil Hwang 가서 직접 보세요. 실망하지 마시구요. 큰 도로변에 위치한 좋은 집입니다.  빼앗긴 집들과는 비교가 안됩니다.,0
UgzeAo1LGiendRamh3J4AaABAg.9ZxqrUU4eYj9Zxs3jKQSXO,지만군은 남동생입니다,0
UgzeAo1LGiendRamh3J4AaABAg.9ZxqrUU4eYj9ZxuiqBxyZ5,@삐리삐리 아 맞네요,0
UgwRxRAOHlq2WkMl49B4AaABAg.9Zxq7sLPhUp9ZxqipkKU8F,맞습니다.,0
UgwRxRAOHlq2WkMl49B4AaABAg.9Zxq7sLPhUp9ZxrUvpjBUd,ㅋㅋ 소말리아,0
Ugy0LxDw7f5tcT2L9td4AaABAg.9ZxpqRXLKSB9ZxyTMhali3,경호원 분들께서도 오늘 열일하셨네요<br>소주병 속 약품도 그냥 눈물나요 <br>웃으시는 모습을 뵈니 안심이 되네요,0
Ugwpeo7cjG-Jg6HKl-h4AaABAg.9Zxo7fqEQ-M9Zyhuw1wl-m,@다운 정  전 세계가 싫어하고 코르나 원산국 중국을<br>중국몽~중국몽하는 농을 빨아주는 농들은 어떻게 생각하세요?,1
